Station ID,Date,Hour,Atm P,T air,Dew point,RH
466920,20061022,24,1013.5,25.9,21.7,78
466920,20061023,1,1013.2,25.7,21.5,78
466920,20061023,2,1013.2,25.1,21.4,80
466920,20061023,3,1013.3,24.9,21.3,80
466920,20061023,4,1013.5,24.8,21.3,81
466920,20061023,5,1013.9,24.8,21.6,82
466920,20061023,6,1014.5,24.6,21.9,85
466920,20061023,7,1015.1,25.4,22.4,83
466920,20061023,8,1015.8,26.9,23,79
466920,20061023,9,1016.1,27.8,22.8,74
466920,20061023,10,1016,29.3,22.8,68
466920,20061023,11,1015.5,29.9,21.7,62
466920,20061023,12,1015.3,29.4,21,61
466920,20061023,13,1014.7,29.5,21.9,64
466920,20061023,14,1014.6,28.3,22.4,70
466920,20061023,15,1014.9,26.9,21.9,74
466920,20061023,16,1015.4,26.8,21.4,72
466920,20061023,17,1015.9,26.6,21.3,73
466920,20061023,18,1016.4,26.3,21.3,74
466920,20061023,19,1017.1,25.3,21.2,78
466920,20061023,20,1017.7,25.1,20.9,78
466920,20061023,21,1018.3,24.8,20.6,78
466920,20061023,22,1018.6,23.5,20.5,83
466920,20061023,23,1018.3,23.9,20.1,79
466920,20061023,24,1018.3,24.3,19.4,74
466920,20061024,1,1018.1,24.3,18.5,70
466920,20061024,2,1018.1,24.4,18.6,70
466920,20061024,3,1017.9,24.4,18.5,70
466920,20061024,4,1017.9,24.1,18.6,71
466920,20061024,5,1018.2,24.1,17.9,68
466920,20061024,6,1018.9,24.1,17.5,67
466920,20061024,7,1019.1,24.3,17.1,64
466920,20061024,8,1019.6,24.8,17.5,64
466920,20061024,9,1019.9,24.2,18.4,70
466920,20061024,10,1019.7,24.9,17.5,63
466920,20061024,11,1019.3,25.4,17.2,60
466920,20061024,12,1018.7,25.5,18.3,64
466920,20061024,13,1018.2,25.1,17.4,62
466920,20061024,14,1017.8,24.8,17.3,63
466920,20061024,15,1018,25.1,17.5,63
466920,20061024,16,1018.3,25,17.3,62
466920,20061024,17,1018.6,24.7,16.6,61
466920,20061024,18,1018.9,24.7,16.7,61
466920,20061024,19,1019.3,24.5,17,63
466920,20061024,20,1019.7,24,16.8,64
466920,20061024,21,1019.7,23.9,16.5,63
466920,20061024,22,1019.6,23.7,16.9,66
466920,20061024,23,1019.3,23.6,17.3,68
466920,20061024,24,1019.1,23.5,17.4,69
466920,20061025,1,1018.9,23.3,17.7,71
466920,20061025,2,1018.4,23.1,17.8,72
466920,20061025,3,1018.2,23.1,18.2,74
466920,20061025,4,1018,23,17.9,73
466920,20061025,5,1018,22.9,17.4,71
466920,20061025,6,1018.5,22.9,16.8,69
466920,20061025,7,1018.9,23.6,16.8,66
466920,20061025,8,1019.2,24.4,17.4,65
466920,20061025,9,1019.6,25.1,17,61
466920,20061025,10,1019.4,25.8,17,58
466920,20061025,11,1018.4,26.9,17.6,57
466920,20061025,12,1017.5,27.3,18,57
466920,20061025,13,1017,27.3,18.1,57
466920,20061025,14,1016.5,27.5,18.8,59
466920,20061025,15,1016.4,26.7,18.9,62
466920,20061025,16,1016.7,26.1,19.5,67
466920,20061025,17,1017.1,25.2,19.2,69
466920,20061025,18,1017.4,25,19.4,71
466920,20061025,19,1017.8,24.8,19.5,72
466920,20061025,20,1018.6,25,19.4,71
466920,20061025,21,1018.9,24.5,19.9,76
466920,20061025,22,1018.8,24.2,19.8,76
466920,20061025,23,1018.7,24.2,19.5,75
466920,20061025,24,1018.2,24.2,19.4,75
466920,20061026,1,1017.8,24.2,19.6,76
466920,20061026,2,1017,24,19.3,75
466920,20061026,3,1017,23.9,19.6,77
466920,20061026,4,1016.8,23.7,19.6,78
466920,20061026,5,1017.1,23.9,18.6,72
466920,20061026,6,1017.6,24.2,18.8,72
466920,20061026,7,1018.1,24.3,18.4,70
466920,20061026,8,1018.4,25.5,19,67
466920,20061026,9,1018.9,25.7,18.8,66
466920,20061026,10,1018.7,25.8,19.3,67
466920,20061026,11,1018.2,25.7,19,67
466920,20061026,12,1017.9,25.9,20,70
466920,20061026,13,1017.3,26.6,19.6,65
466920,20061026,14,1016.9,27,19.6,64
466920,20061026,15,1016.7,26.6,19.3,64
466920,20061026,16,1017.3,25.8,19.4,68
466920,20061026,17,1017.9,25.2,19.8,72
466920,20061026,18,1018.2,25.4,20.2,73
466920,20061026,19,1018.8,25.3,19.6,71
466920,20061026,20,1019.1,25.1,19.9,73
466920,20061026,21,1019,25.1,20,73
466920,20061026,22,1019.3,24.7,20.2,76
466920,20061026,23,1019.4,23.4,20.7,85
466920,20061026,24,1018.8,23.1,20.8,87
466920,20061027,1,1018.3,22.9,20.1,84
466920,20061027,2,1017.9,22.4,20.5,89
466920,20061027,3,1017.7,22.2,20,87
466920,20061027,4,1017.5,22.2,20.4,90
466920,20061027,5,1017.8,22,20.4,91
466920,20061027,6,1018,22.2,20.5,90
466920,20061027,7,1018.5,22.3,20.8,91
466920,20061027,8,1018.6,23.6,21.7,89
466920,20061027,9,1019,23.7,21,85
466920,20061027,10,1018.8,24.1,21.4,85
466920,20061027,11,1018,24.6,21.1,81
466920,20061027,12,1017.5,24.3,20.9,81
466920,20061027,13,1016.9,24.4,21.1,82
466920,20061027,14,1016.6,25.3,20.8,76
466920,20061027,15,1016.8,24.2,20.9,82
466920,20061027,16,1016.8,23.7,21.1,85
466920,20061027,17,1016.9,23.8,21,84
466920,20061027,18,1016.9,24.4,21,81
466920,20061027,19,1017.6,23.3,20.7,85
466920,20061027,20,1018,22.9,20.7,87
466920,20061027,21,1017.6,22.9,20.8,88
466920,20061027,22,1017.5,23,20.8,87
466920,20061027,23,1017.3,23.1,21.3,90
466920,20061027,24,1016.7,22.4,20.7,90
466920,20061028,1,1016.4,22.8,20.7,88
466920,20061028,2,1015.7,22.8,20.9,89
466920,20061028,3,1015.1,22.9,21,89
466920,20061028,4,1014.8,23,20.7,87
466920,20061028,5,1015.2,23,20.4,85
466920,20061028,6,1015.8,23.1,20.4,85
466920,20061028,7,1016.1,23.6,20.4,82
466920,20061028,8,1016.7,24.6,21,80
466920,20061028,9,1017,25.6,21.5,78
466920,20061028,10,1016.5,27.1,21.8,73
466920,20061028,11,1015.7,27.2,21.3,70
466920,20061028,12,1014.6,27.7,21.5,69
466920,20061028,13,1013.8,28.5,21.7,67
466920,20061028,14,1013.2,27.7,21.2,68
466920,20061028,15,1013.1,28.5,20.8,63
466920,20061028,16,1013.4,27.5,20.5,66
466920,20061028,17,1013.6,26.5,20,68
466920,20061028,18,1014.1,25.9,20,70
466920,20061028,19,1014.7,25.5,20,72
466920,20061028,20,1015.4,25.3,20,72
466920,20061028,21,1015.3,25.1,20.6,76
466920,20061028,22,1015.3,25,20.9,78
466920,20061028,23,1015.1,24.6,21,80
466920,20061028,24,1014.7,24.5,21,81
466920,20061029,1,1014.2,24.3,20.7,80
466920,20061029,2,1014,24,20.9,83
466920,20061029,3,1013.6,24,21.2,84
466920,20061029,4,1013.8,24.1,21.1,83
466920,20061029,5,1014.5,24.2,21.1,83
466920,20061029,6,1015.1,23.7,21.3,86
466920,20061029,7,1015.5,24,21.3,85
466920,20061029,8,1016,24.4,21.5,84
466920,20061029,9,1016.1,25,21.1,79
466920,20061029,10,1016.1,23.5,21.7,90
466920,20061029,11,1015.3,24.9,21.3,80
466920,20061029,12,1014.6,25.8,20.8,74
466920,20061029,13,1013.6,26.7,21.1,71
466920,20061029,14,1013.7,25.6,20.3,73
466920,20061029,15,1013.6,25.3,19.9,72
466920,20061029,16,1014,25.1,20.6,76
466920,20061029,17,1014.3,25.2,20.6,76
466920,20061029,18,1014.4,24.9,20.7,78
466920,20061029,19,1015.1,23.8,21.1,85
466920,20061029,20,1015.3,23.9,21.2,85
466920,20061029,21,1015.3,24.3,20.7,80
466920,20061029,22,1015.3,24.4,20.2,77
466920,20061029,23,1014.7,24.3,20.3,78
466920,20061029,24,1014.5,24.5,19.9,76
466920,20061030,1,1014.1,24.5,19.2,72
466920,20061030,2,1014,24.3,18.9,72
466920,20061030,3,1013.8,23.9,18.9,74
466920,20061030,4,1013.9,24.2,18.5,71
466920,20061030,5,1014.2,24.2,18.7,71
466920,20061030,6,1014.6,24.2,18.7,71
466920,20061030,7,1015.1,24.2,18.3,70
466920,20061030,8,1015.5,24.4,18.2,68
466920,20061030,9,1016.1,24.4,18.5,70
466920,20061030,10,1016,23.9,19.1,75
466920,20061030,11,1015.5,24.6,19.8,75
466920,20061030,12,1015.2,24.5,18.4,69
466920,20061030,13,1014.3,24.4,18.5,70
466920,20061030,14,1014,24.1,18.5,71
466920,20061030,15,1014.2,23.7,18.9,75
466920,20061030,16,1014.7,23.2,19.1,78
466920,20061030,17,1015,22.6,19.7,84
466920,20061030,18,1015.3,22.8,19.3,81
466920,20061030,19,1015.9,23.5,19.1,76
466920,20061030,20,1016,23.5,19.1,76
466920,20061030,21,1016.1,23.6,18.9,75
466920,20061030,22,1016.1,23.8,18.9,74
466920,20061030,23,1015.5,22.9,19.7,82
466920,20061030,24,1015,22.6,19.8,84
466920,20061031,1,1014.8,22.4,19.8,85
466920,20061031,2,1014.3,22.5,20,86
466920,20061031,3,1013.7,22.6,20.1,86
466920,20061031,4,1013.6,22.5,19.8,85
466920,20061031,5,1013.8,23.1,19.2,79
466920,20061031,6,1014.4,23.5,19.5,78
466920,20061031,7,1014.8,23.6,19.8,79
466920,20061031,8,1015.5,22.7,19.4,82
466920,20061031,9,1016,22.8,19.4,81
466920,20061031,10,1015.5,23.7,19.3,76
466920,20061031,11,1014.9,23.5,18.8,75
466920,20061031,12,1014.3,23.5,17.3,68
466920,20061031,13,1013.5,23.4,17,67
466920,20061031,14,1013.3,23.2,17,68
466920,20061031,15,1013.1,22.5,18.2,77
466920,20061031,16,1013.6,22.6,19,80
466920,20061031,17,1014.1,22.8,19.3,81
466920,20061031,18,1014.6,23,19.2,79
466920,20061031,19,1015.2,23.4,18.8,75
466920,20061031,20,1015.6,23.5,18.8,75
466920,20061031,21,1015.5,23.3,19.2,78
466920,20061031,22,1015.5,23,19.2,79
466920,20061031,23,1015.2,22.1,19.2,84
466920,20061031,24,1015,22,19.8,87
466920,20061101,1,1014.6,22.2,19.5,85
466920,20061101,2,1014.3,22.6,19.1,81
466920,20061101,3,1014.2,22.5,18.6,79
466920,20061101,4,1014.1,21.9,18.5,81
466920,20061101,5,1014,22,18.5,81
466920,20061101,6,1014.4,22.3,18.4,79
466920,20061101,7,1014.6,22.1,18.7,81
466920,20061101,8,1014.8,22.7,19.1,80
466920,20061101,9,1014.6,23.1,19.2,79
466920,20061101,10,1014.8,23.4,19.2,77
466920,20061101,11,1014.4,22.9,19.6,82
466920,20061101,12,1013.9,22.8,20.1,85
466920,20061101,13,1013.6,22.7,19.8,84
466920,20061101,14,1013.1,22.3,20.4,89
466920,20061101,15,1013.1,22.2,19.2,83
466920,20061101,16,1013.4,22.8,18.1,75
466920,20061101,17,1013.7,22.6,17.8,74
466920,20061101,18,1013.8,22.9,16.9,69
466920,20061101,19,1014.6,23,16.8,68
466920,20061101,20,1015,22,17.4,75
466920,20061101,21,1015.1,21.6,17.6,78
466920,20061101,22,1015.1,21.8,17.3,76
466920,20061101,23,1014.8,21.4,18,81
466920,20061101,24,1014.7,21.4,17.9,80
466920,20061102,1,1014.7,21.4,16.8,75
466920,20061102,2,1014.8,20.7,18,85
466920,20061102,3,1014.3,20.3,18.3,88
466920,20061102,4,1014.3,20,18,88
466920,20061102,5,1014.5,20.1,18.1,88
466920,20061102,6,1014.9,19.8,17.7,88
466920,20061102,7,1015.3,19.9,18,89
466920,20061102,8,1016,20.2,18.3,89
466920,20061102,9,1016.4,20.5,18.7,89
466920,20061102,10,1016,21.1,19.3,89
466920,20061102,11,1015.4,22,19.3,85
466920,20061102,12,1014.7,22.9,17.9,73
466920,20061102,13,1013.8,23.1,15.7,63
466920,20061102,14,1013.8,23,16.2,66
466920,20061102,15,1013.7,23.1,16.7,67
466920,20061102,16,1014.3,22.6,16.5,68
466920,20061102,17,1014.3,22.1,16.1,69
466920,20061102,18,1014.9,21.2,17.5,79
466920,20061102,19,1015,21.3,17.1,77
466920,20061102,20,1015.4,21.7,16.5,72
466920,20061102,21,1015.5,21.7,16.2,71
466920,20061102,22,1015.1,21.5,16.5,73
466920,20061102,23,1015,21.6,17.7,78
466920,20061102,24,1014.7,22,17.6,76
466920,20061103,1,1014.2,22.4,17.1,72
466920,20061103,2,1014,22.1,17.2,74
466920,20061103,3,1013.6,21.3,17,76
466920,20061103,4,1013.6,20.9,17.4,80
466920,20061103,5,1014,21.3,17.4,78
466920,20061103,6,1014.2,20.8,17.8,83
466920,20061103,7,1014.7,20.6,19,91
466920,20061103,8,1014.9,21.4,19.4,88
466920,20061103,9,1015.9,21.7,19.7,88
466920,20061103,10,1015.1,22.2,19.7,86
466920,20061103,11,1014.1,22.2,19.4,84
466920,20061103,12,1014,22.6,20,85
466920,20061103,13,1012.7,23.4,20.1,82
466920,20061103,14,1012.6,23,19.3,80
466920,20061103,15,1012.4,22.9,19.8,83
466920,20061103,16,1012.5,22.7,19.6,83
466920,20061103,17,1012.6,22.7,19.2,81
466920,20061103,18,1012.9,22.6,18.8,79
466920,20061103,19,1013.7,22.5,18.8,80
466920,20061103,20,1013.8,22.2,18.3,79
466920,20061103,21,1014.5,22.2,18.6,80
466920,20061103,22,1014.3,22,18.8,82
466920,20061103,23,1014.4,22,19.2,84
466920,20061103,24,1014.3,22,19.3,85
466920,20061104,1,1013.5,22.1,19.3,84
466920,20061104,2,1013.1,22.2,19.4,84
466920,20061104,3,1013.1,22.3,19.6,85
466920,20061104,4,1012.9,22.2,19.6,85
466920,20061104,5,1013.2,21.5,18.9,85
466920,20061104,6,1013.6,21.4,18.9,86
466920,20061104,7,1014,22.3,19.9,86
466920,20061104,8,1014.8,23.3,20.4,84
466920,20061104,9,1015,24.8,20.2,76
466920,20061104,10,1014.9,25.4,18.9,67
466920,20061104,11,1014.3,25.7,18.5,64
466920,20061104,12,1013.7,26.3,18.3,61
466920,20061104,13,1012.8,26,18.1,62
466920,20061104,14,1012.5,25.9,17.9,61
466920,20061104,15,1012.7,25.5,18.3,64
466920,20061104,16,1013.1,25,18.1,66
466920,20061104,17,1013.3,24.7,18.1,67
466920,20061104,18,1013.7,24.5,18.3,68
466920,20061104,19,1014.6,24.3,18.8,71
466920,20061104,20,1015,23.6,19,75
466920,20061104,21,1015.5,23.6,19.2,76
466920,20061104,22,1015.4,23.6,19,75
466920,20061104,23,1015.4,23.4,19,76
466920,20061104,24,1015.1,23.4,19.1,77
466920,20061105,1,1014.6,23.1,19.2,79
466920,20061105,2,1014.3,22.8,19.2,80
466920,20061105,3,1014,22.7,19.2,81
466920,20061105,4,1013.9,22.6,19.1,81
466920,20061105,5,1014,22.5,19,81
466920,20061105,6,1014.3,22.5,18.9,80
466920,20061105,7,1014.4,22.7,19,80
466920,20061105,8,1014.8,24.2,19.8,76
466920,20061105,9,1014.3,25.7,19.7,69
466920,20061105,10,1013.6,27.2,20.2,66
466920,20061105,11,1013,27.6,20.3,64
466920,20061105,12,1012.2,27.6,20.4,65
466920,20061105,13,1011.3,28.4,19.2,57
466920,20061105,14,1010.8,28.1,18.9,57
466920,20061105,15,1011.1,27.7,18.7,58
466920,20061105,16,1011.6,26.7,18.3,60
466920,20061105,17,1012.3,26,18.5,63
466920,20061105,18,1012.9,25.2,18.7,67
466920,20061105,19,1013.7,24.9,18.3,67
466920,20061105,20,1014.1,24.6,18.5,69
466920,20061105,21,1014.4,24.2,18.7,71
466920,20061105,22,1014.6,23.8,18.6,73
466920,20061105,23,1014.2,23.7,18.4,72
466920,20061105,24,1013.8,23.7,18.4,72
466920,20061106,1,1013.7,23.7,18.2,71
466920,20061106,2,1013.7,23.5,18.6,74
466920,20061106,3,1013.6,23.5,18.5,74
466920,20061106,4,1013.8,23.4,18.7,75
466920,20061106,5,1014.1,23.3,18.7,75
466920,20061106,6,1014.6,23,18.6,76
466920,20061106,7,1015.3,23.1,18,73
466920,20061106,8,1016.1,23.5,17.2,68
466920,20061106,9,1016.6,23.7,16.3,63
466920,20061106,10,1016.6,24.9,16.9,61
466920,20061106,11,1015.8,25.9,15.9,54
466920,20061106,12,1015.2,26.7,13.2,43
466920,20061106,13,1014.7,26.4,13.7,46
466920,20061106,14,1014.3,25.8,15,51
466920,20061106,15,1014.6,25.6,16,55
466920,20061106,16,1015.2,24.9,16.1,58
466920,20061106,17,1015.8,24.4,16.2,60
466920,20061106,18,1016.4,24,15.9,61
466920,20061106,19,1017,23.8,16,62
466920,20061106,20,1018,23.7,16.1,62
466920,20061106,21,1018.5,23.4,16.6,66
466920,20061106,22,1018.6,23.3,15.7,62
466920,20061106,23,1018.6,23.3,15.5,62
466920,20061106,24,1018.5,23,15,61
466920,20061107,1,1018.4,22.7,15.1,62
466920,20061107,2,1018.5,22.7,15.1,62
466920,20061107,3,1018.6,22.5,15,63
466920,20061107,4,1019.1,22.6,14.9,62
466920,20061107,5,1019.3,22.5,13.9,58
466920,20061107,6,1020,22.6,13.1,55
466920,20061107,7,1020.3,22.5,12.9,55
466920,20061107,8,1020.9,22.4,13.6,57
466920,20061107,9,1021.2,22.3,13.5,57
466920,20061107,10,1022,22,13.6,59
466920,20061107,11,1021.5,22,13,57
466920,20061107,12,1021,21.9,13.1,57
466920,20061107,13,1020.4,21.8,12.6,56
466920,20061107,14,1019.9,21.9,12.7,56
466920,20061107,15,1019.8,21.5,13,58
466920,20061107,16,1020.1,21.3,12.5,57
466920,20061107,17,1020.1,21.1,12.6,58
466920,20061107,18,1020.5,21.2,12.9,59
466920,20061107,19,1020.3,20.8,13.6,63
466920,20061107,20,1020.6,20.7,13.4,63
466920,20061107,21,1020.5,20.7,13.7,64
466920,20061107,22,1020.3,20.9,13.9,64
466920,20061107,23,1020,21.1,14.3,65
466920,20061107,24,1019.5,21.3,14.4,65
466920,20061108,1,1019.1,21.3,14.8,66
466920,20061108,2,1018.9,21.4,15.4,69
466920,20061108,3,1018.6,21.2,15.6,70
466920,20061108,4,1018.5,21.2,15.8,71
466920,20061108,5,1018.5,21.1,15.9,72
466920,20061108,6,1018.8,21.2,16,72
466920,20061108,7,1019.3,21.4,16.3,73
466920,20061108,8,1019.3,23.1,17.2,69
466920,20061108,9,1019.6,25.2,18,64
466920,20061108,10,1019.4,26.4,18.2,61
466920,20061108,11,1018.8,27.5,18,56
466920,20061108,12,1018.2,28.6,18.1,53
466920,20061108,13,1017.5,28.5,18,53
466920,20061108,14,1016.9,28.8,18,52
466920,20061108,15,1017.3,28.2,17.7,53
466920,20061108,16,1017.5,26.8,17.3,56
466920,20061108,17,1017.9,25.6,17.4,61
466920,20061108,18,1018.5,25,17.4,63
466920,20061108,19,1018.7,24.7,17.3,63
466920,20061108,20,1019,24.2,17.3,65
466920,20061108,21,1019,23.9,17.4,67
466920,20061108,22,1018.9,23.8,17.5,68
466920,20061108,23,1018.8,23.5,17.5,69
466920,20061108,24,1018.5,22.6,17.5,73
466920,20061109,1,1018.6,21.8,17.7,78
466920,20061109,2,1018.5,21.2,17.5,79
466920,20061109,3,1018.6,21.8,16.6,72
466920,20061109,4,1019,20.5,16.7,79
466920,20061109,5,1019,20.8,16.2,75
466920,20061109,6,1019.5,20.8,15.5,72
466920,20061109,7,1020.1,20.9,15.5,71
466920,20061109,8,1020.3,22.4,15.7,66
466920,20061109,9,1020.3,24.3,16.5,62
466920,20061109,10,1020.1,26.1,18.3,62
466920,20061109,11,1019,27.6,18.4,57
466920,20061109,12,1018.1,28.7,18.4,54
466920,20061109,13,1016.9,30,18.5,50
466920,20061109,14,1016.5,29.3,19.4,55
466920,20061109,15,1016.3,29,19.3,56
466920,20061109,16,1016.4,28.1,17.7,53
466920,20061109,17,1016.9,26.6,18.5,61
466920,20061109,18,1017.3,25.8,18.7,65
466920,20061109,19,1017.3,25.4,18.7,66
466920,20061109,20,1017.4,25.3,18.7,67
466920,20061109,21,1017.3,25.2,18.8,68
466920,20061109,22,1017.4,24.9,19,70
466920,20061109,23,1017,24.6,18.9,71
466920,20061109,24,1017,24.2,19,73
466920,20061110,1,1016.7,23.2,18.7,76
466920,20061110,2,1016.7,22.6,18.3,77
466920,20061110,3,1016.6,22.3,17.7,75
466920,20061110,4,1016.5,21.7,18.2,81
466920,20061110,5,1017,21.7,17.7,78
466920,20061110,6,1017.5,21.4,17.1,76
466920,20061110,7,1018,21.6,17.7,78
466920,20061110,8,1018.1,23,18.9,78
466920,20061110,9,1018,24.3,19.4,74
466920,20061110,10,1017.2,26.5,19.8,67
466920,20061110,11,1016.5,28,19.6,60
466920,20061110,12,1015.2,29.2,20.3,59
466920,20061110,13,1014.2,29.7,21,60
466920,20061110,14,1013.8,29.7,20.9,59
466920,20061110,15,1013.6,28.3,20.6,63
466920,20061110,16,1013.6,27.2,20.3,66
466920,20061110,17,1013.8,26.4,20,68
466920,20061110,18,1014.1,25.6,20.1,72
466920,20061110,19,1014.9,25.4,19.9,72
466920,20061110,20,1015.7,24.7,19.8,74
466920,20061110,21,1015.5,24.3,19.8,76
466920,20061110,22,1015.5,23.7,19.5,77
466920,20061110,23,1015.5,23.3,19.4,79
466920,20061110,24,1015.3,22.8,18.8,78
466920,20061111,1,1014.9,22.3,18.9,81
466920,20061111,2,1014.7,21.9,18.1,79
466920,20061111,3,1014.4,21.4,17.3,77
466920,20061111,4,1014.8,21.1,17.4,79
466920,20061111,5,1015.3,21,17.1,78
466920,20061111,6,1016.1,20.8,17.2,80
466920,20061111,7,1017,21.1,16.9,77
466920,20061111,8,1017.5,22.1,17.4,75
466920,20061111,9,1018.1,23.9,17.9,69
466920,20061111,10,1017.9,25.6,19,67
466920,20061111,11,1017.9,23.3,19.7,80
466920,20061111,12,1017.6,24.4,18.6,70
466920,20061111,13,1017.1,24.5,17.6,65
466920,20061111,14,1017,25.1,14.8,53
466920,20061111,15,1017.3,24.5,14.6,54
466920,20061111,16,1017.9,23.8,14,54
466920,20061111,17,1018.5,23.2,14.4,58
466920,20061111,18,1019.1,22.7,14,58
466920,20061111,19,1019.3,22.4,12.3,53
466920,20061111,20,1019.8,21.8,12.4,55
466920,20061111,21,1020.2,21.2,12.2,56
466920,20061111,22,1020.1,21.5,11.8,54
466920,20061111,23,1020.1,20.9,12.1,57
466920,20061111,24,1020.1,20.7,12.2,58
466920,20061112,1,1020,20.5,11.2,55
466920,20061112,2,1019.9,19.7,11,57
466920,20061112,3,1019.9,19.3,10.3,56
466920,20061112,4,1019.9,19,10.3,57
466920,20061112,5,1020.2,18.8,10.5,59
466920,20061112,6,1020.7,18.7,10.8,60
466920,20061112,7,1021.1,19,11.1,60
466920,20061112,8,1021.3,20.2,12.7,62
466920,20061112,9,1021.6,20.7,13.8,65
466920,20061112,10,1021,22,15.4,66
466920,20061112,11,1020,22.7,12.9,54
466920,20061112,12,1018.8,23.3,13.2,53
466920,20061112,13,1017.9,23.4,13.5,54
466920,20061112,14,1017.5,23.9,12.8,50
466920,20061112,15,1017.1,23.9,11.4,45
466920,20061112,16,1017.5,22.7,11.5,49
466920,20061112,17,1017.9,22.2,12.2,53
466920,20061112,18,1018.2,21.8,12.3,55
466920,20061112,19,1018.5,21.5,11.7,54
466920,20061112,20,1018.8,21.4,11.4,53
466920,20061112,21,1018.5,21.4,11.6,54
466920,20061112,22,1018.2,21.3,11.6,54
466920,20061112,23,1017.6,20.8,12.1,57
466920,20061112,24,1017.1,21,12.8,59
466920,20061113,1,1016.7,21.1,13.1,60
466920,20061113,2,1016.2,21.3,12.9,59
466920,20061113,3,1015.4,21.2,13.3,61
466920,20061113,4,1015.1,21.4,13.7,61
466920,20061113,5,1015.4,21.1,13.6,62
466920,20061113,6,1015.8,21.2,13.6,62
466920,20061113,7,1016.4,21.2,13.8,63
466920,20061113,8,1016.8,22.7,13.5,56
466920,20061113,9,1017.1,24.6,14.3,53
466920,20061113,10,1016.9,25.4,14.7,52
466920,20061113,11,1016.1,27.3,14.9,47
466920,20061113,12,1015.1,27.6,15.4,47
466920,20061113,13,1014,28.2,15.7,47
466920,20061113,14,1013.4,27.6,15.7,48
466920,20061113,15,1013.6,26.5,15.7,52
466920,20061113,16,1014,26,16,54
466920,20061113,17,1014.5,25.6,17.2,60
466920,20061113,18,1014.8,24.9,17.5,63
466920,20061113,19,1015.5,24.3,17.6,66
466920,20061113,20,1015.9,23.6,17.6,69
466920,20061113,21,1016.1,23.2,17.5,70
466920,20061113,22,1016.3,22.4,16.9,71
466920,20061113,23,1016.5,22.1,17.5,75
466920,20061113,24,1016.3,21.5,17.1,76
466920,20061114,1,1016.2,21.2,16.8,76
466920,20061114,2,1016.3,21,16.9,77
466920,20061114,3,1016.4,20.9,16.9,78
466920,20061114,4,1016.4,20.9,16.7,77
466920,20061114,5,1017.2,20.9,16.6,76
466920,20061114,6,1017.9,19.9,17.4,86
466920,20061114,7,1018.4,19.7,17.2,85
466920,20061114,8,1019,20.2,17.2,83
466920,20061114,9,1019.4,20.8,16.7,77
466920,20061114,10,1019.3,21.5,16.6,74
466920,20061114,11,1018.9,22.9,16.6,68
466920,20061114,12,1018.3,24,16.2,62
466920,20061114,13,1017.9,24.2,16.4,62
466920,20061114,14,1017.7,24.9,17,62
466920,20061114,15,1017.9,24.4,17.3,65
466920,20061114,16,1018.5,24.1,16.9,64
466920,20061114,17,1019.3,23.3,16,64
466920,20061114,18,1020.2,22.6,14.7,61
466920,20061114,19,1020.9,22.2,14.4,61
466920,20061114,20,1021.2,22,15.3,66
466920,20061114,21,1021.4,21.9,15.3,66
466920,20061114,22,1021.2,21.9,15,65
466920,20061114,23,1020.9,21.6,15.5,68
466920,20061114,24,1020.3,21.8,15.8,69
466920,20061115,1,1020.2,21.7,15.9,70
466920,20061115,2,1020,21.7,16.2,71
466920,20061115,3,1019.6,21.7,15.9,70
466920,20061115,4,1020,21.7,15.5,68
466920,20061115,5,1019.9,21.3,16.1,72
466920,20061115,6,1020.3,21.1,16.4,75
466920,20061115,7,1020.6,21.1,16.7,76
466920,20061115,8,1021.3,21.4,16.6,74
466920,20061115,9,1021.5,21.7,16.6,73
466920,20061115,10,1021.3,21.7,16.5,72
466920,20061115,11,1020.3,21.8,16.6,72
466920,20061115,12,1019.6,21.9,16.6,72
466920,20061115,13,1018.9,21,17,78
466920,20061115,14,1018.5,20.5,17.2,81
466920,20061115,15,1018.2,20.1,17.6,86
466920,20061115,16,1018.5,20.2,17.3,83
466920,20061115,17,1018.8,19.7,17.4,87
466920,20061115,18,1018.3,19.7,17.5,87
466920,20061115,19,1018.5,19.8,18,89
466920,20061115,20,1018.7,20.8,18.6,87
466920,20061115,21,1019.1,20.8,18.6,87
466920,20061115,22,1018.5,20.8,19.1,90
466920,20061115,23,1018.2,20.8,19.2,91
466920,20061115,24,1017.7,21.1,19.2,89
466920,20061116,1,1017.1,21,19.3,90
466920,20061116,2,1016.7,21,19.4,91
466920,20061116,3,1016.3,21.1,19.4,90
466920,20061116,4,1016,21.1,19.5,91
466920,20061116,5,1016.1,21.3,19.7,91
466920,20061116,6,1016.3,21.2,19.9,92
466920,20061116,7,1016.6,21.3,20.2,93
466920,20061116,8,1017.1,21,19.9,93
466920,20061116,9,1017.8,21.5,20.3,93
466920,20061116,10,1017.5,21.9,20.8,93
466920,20061116,11,1016.4,24.1,22.7,92
466920,20061116,12,1015.2,25,21.8,82
466920,20061116,13,1014.1,26.8,21.3,72
466920,20061116,14,1013.7,25.6,20.9,75
466920,20061116,15,1013.6,25.7,20.7,74
466920,20061116,16,1013.8,24.4,20.6,79
466920,20061116,17,1014.8,23.8,20.5,82
466920,20061116,18,1015.4,23.7,20.3,81
466920,20061116,19,1015.8,23.8,20.3,81
466920,20061116,20,1016.1,23.7,20.4,82
